pharyngognathi	n. pl.	A division of fishes in which the lower pharyngeal bones are united. It includes the scaroid, labroid, and embioticoid fishes.
pharyngolaryngeal	a.	Of or pertaining both to pharynx and the larynx.
pharyngopneusta	n. pl.	A group of invertebrates including the Tunicata and Enteropneusta.
pharyngotome	n.	An instrument for incising or scarifying the tonsils, etc.
pharyngotomy	n.	The operation of making an incision into the pharynx, to remove a tumor or anything that obstructs the passage.
pharyngotomy	n.	Scarification or incision of the tonsils.
pharynx	n.	The part of the alimentary canal between the cavity of the mouth and the esophagus. It has one or two external openings through the nose in the higher vertebrates, and lateral branchial openings in fishes and some amphibias.
phascolome	n.	A marsupial of the genus Phascolomys; a wombat.
phase	n.	That which is exhibited to the eye; the appearance which anything manifests, especially any one among different and varying appearances of the same object.
phase	n.	Any appearance or aspect of an object of mental apprehension or view; as, the problem has many phases.
phase	n.	A particular appearance or state in a regularly recurring cycle of changes with respect to quantity of illumination or form of enlightened disk; as, the phases of the moon or planets. See Illust. under Moon.
phase	n.	Any one point or portion in a recurring series of changes, as in the changes of motion of one of the particles constituting a wave or vibration; one portion of a series of such changes, in distinction from a contrasted portion, as the portion on one side of a position of equilibrium, in contrast with that on the opposite side.
phasel	n.	The French bean, or kidney bean.
phaseless	a.	Without a phase, or visible form.
phaseolus	n.	A genus of leguminous plants, including the Lima bean, the kidney bean, the scarlet runner, etc. See Bean.
phaseomannite	n.	Same as Inosite.
phases	"pl. "	of Phase
phases	"pl. "	of Phasis
phasis	n.	See Phase.
phasm	n.	Alt. of Phasma
phasma	n.	An apparition; a phantom; an appearance.
phasmid	n.	Any orthopterous insect of the family Phasmidae, as a leaf insect or a stick insect.
phassachate	n.	The lead-colored agate; -- so called in reference to its color.
phatagin	n.	The long-tailed pangolin (Manis tetradactyla); -- called also ipi.
pheasant	n.	Any one of numerous species of large gallinaceous birds of the genus Phasianus, and many other genera of the family Phasianidae, found chiefly in Asia.
pheasant	n.	The ruffed grouse.
pheasantry	n.	A place for keeping and rearing pheasants.
phebe	n.	See Phoebe.
pheer	n.	See 1st Fere.
pheese	v. t.	To comb; also, to beat; to worry.
pheese	n.	Fretful excitement.
phelloderm	n.	A layer of green parenchimatous cells formed on the inner side of the phellogen.
phellogen	n.	The tissue of young cells which produces cork cells.
phelloplastics	n.	Art of modeling in cork.
phenacite	n.	A glassy colorless mineral occurring in rhombohedral crystals, sometimes used as a gem. It is a silicate of glucina, and receives its name from its deceptive similarity to quartz.
phenakistoscope	n.	A revolving disk on which figures drawn in different relative attitudes are seen successively, so as to produce the appearance of an object in actual motion, as an animal leaping, etc., in consequence of the persistence of the successive visual impressions of the retina. It is often arranged so that the figures may be projected upon a screen.
phenanthrene	n.	A complex hydrocarbon, C14H10, found in coal tar, and obtained as a white crystalline substance with a bluish fluorescence.
phenanthridine	n.	A nitrogenous hydrocarbon base, C13H9N, analogous to phenanthrene and quinoline.
phenanthroline	n.	Either of two metameric nitrogenous hydrocarbon bases, C12H8N2, analogous to phenanthridine, but more highly nitrogenized.
phene	n.	Benzene.
phenetol	n.	The ethyl ether of phenol, obtained as an aromatic liquid, C6H5.O.C2H5.
phenic	a.	Of, pertaining to, derived from, or resembling, phenyl or phenol.
phenician	a. & n.	See Phoenician.
phenicine	n.	A purple powder precipitated when a sulphuric solution of indigo is diluted with water.
phenicine	n.	A coloring matter produced by the action of a mixture of strong nitric and sulphuric acids on phenylic alcohol.
phenicious	a.	Of a red color with a slight mixture of gray.
phenicopter	n.	A flamingo.
phenix	n.	A bird fabled to exist single, to be consumed by fire by its own act, and to rise again from its ashes. Hence, an emblem of immortality.
phenix	n.	A southern constellation.
phenix	n.	A marvelous person or thing.
phenixes	"pl. "	of Phenix
phenogamia	n. pl.	Same as Phaenogamia.
phenogamian	a.	Alt. of Phenogamous
phenogamic	a.	Alt. of Phenogamous
phenogamous	a.	Same as Phaenogamian, Phaenogamic, etc.
phenol	n.	A white or pinkish crystalline substance, C6H5OH, produced by the destructive distillation of many organic bodies, as wood, coal, etc., and obtained from the heavy oil from coal tar.
phenol	n.	Any one of the series of hydroxyl derivatives of which phenol proper is the type.
phenolate	n.	A compound of phenol analogous to a salt.
phenomena	"pl. "	of Phenomenon
phenomenal	a.	Relating to, or of the nature of, a phenomenon; hence, extraordinary; wonderful; as, a phenomenal memory.
phenomenalism	n.	That theory which limits positive or scientific knowledge to phenomena only, whether material or spiritual.
phenomenist	n.	One who believes in the theory of phenomenalism.
phenomenology	n.	A description, history, or explanation of phenomena.
phenomenon	n.	An appearance; anything visible; whatever, in matter or spirit, is apparent to, or is apprehended by, observation; as, the phenomena of heat, light, or electricity; phenomena of imagination or memory.
phenomenon	n.	That which strikes one as strange, unusual, or unaccountable; an extraordinary or very remarkable person, thing, or occurrence; as, a musical phenomenon.
phenose	n.	A sweet amorphous deliquescent substance obtained indirectly from benzene, and isometric with, and resembling, dextrose.
phenyl	n.	A hydrocarbon radical (C6H5) regarded as the essential residue of benzene, and the basis of an immense number of aromatic derivatives.
phenylamine	n.	Any one of certain class of organic bases regarded as formed from ammonia by the substitution of phenyl for hydrogen.
phenylene	n.	A hypothetic radical (C6H4) occurring in certain derivatives of benzene; as, phenylene diamine.
phenylic	a.	Pertaining to, derived from, or containing, phenyl.
pheon	n.	A bearing representing the head of a dart or javelin, with long barbs which are engrailed on the inner edge.
phial	n.	A glass vessel or bottle, especially a small bottle for medicines; a vial.
phial	v. t.	To put or keep in, or as in, a phial.
phialed	imp. & p. p.	of Phial
phialing	p. pr. & vb. n.	of Phial
philabeg	n.	See Filibeg.
philadelphian	a.	Of or pertaining to Ptolemy Philadelphus, or to one of the cities named Philadelphia, esp. the modern city in Pennsylvania.
philadelphian	n.	A native or an inhabitant of Philadelphia.
philadelphian	n.	One of a society of mystics of the seventeenth century, -- called also the Family of Love.
philalethist	n.	A lover of the truth.
philander	v. i.	To make love to women; to play the male flirt.
philander	n.	A lover.
philander	n.	A South American opossum (Didelphys philander).
philander	n.	An Australian bandicoot (Perameles lagotis).
philanderer	n.	One who hangs about women; a male flirt.
philanthrope	n.	A philanthropist.
philanthropic	a.	Alt. of Philanthropical
philanthropical	a.	Of or pertaining to philanthropy; characterized by philanthropy; loving or helping mankind; as, a philanthropic enterprise.
philanthropinism	n.	A system of education on so-called natural principles, attempted in Germany in the last century by Basedow, of Dessau.
philanthropinist	n.	An advocate of, or believer in, philanthropinism.
philanthropist	n.	One who practices philanthropy; one who loves mankind, and seeks to promote the good of others.
philanthropistic	a.	Pertaining to, or characteristic of, a philanthropist.
philanthropy	n.	Love to mankind; benevolence toward the whole human family; universal good will; desire and readiness to do good to all men; -- opposed to misanthropy.
philatelic	a.	Of or pertaining to philately.
philatelist	n.	One versed in philately; one who collects postage stamps.
philately	n.	The collection of postage stamps of various issues.
philatory	n.	A kind of transparent reliquary with an ornamental top.
philauty	n.	Self-love; selfishness.
philharmonic	a.	Loving harmony or music.
philhellene	n.	A friend of Greece, or of the Greeks; a philhellenist.
philhellenic	a.	Of or pertaining to philhellenism.
philhellenism	n.	Love of Greece.
philhellenist	n.	A friend of Greece; one who supports the cause of the Greeks; particularly, one who supported them in their struggle for independence against the Turks; a philhellene.
philibeg	n.	See Filibeg.
philip	n.	The European hedge sparrow.
philip	n.	The house sparrow. Called also phip.
philippian	a.	Of or pertaining to Philippi, a city of ancient Macedonia.
philippian	n.	A native or an inhabitant of Philippi.
philippic	n.	Any one of the series of famous orations of Demosthenes, the Grecian orator, denouncing Philip, king of Macedon.
philippic	n.	Hence: Any discourse or declamation abounding in acrimonious invective.
philippium	n.	A rare and doubtful metallic element said to have been discovered in the mineral samarskite.
philippize	v. i.	To support or advocate the cause of Philip of Macedon.
philippize	v. i.	To write or speak in the style of a philippic.
philippized	imp. & p. p.	of Philippize
philippizing	p. pr. & vb. n.	of Philippize
philister	n.	A Philistine; -- a cant name given to townsmen by students in German universities.
philistine	n.	A native or an inhabitant of ancient Philistia, a coast region of southern Palestine.
philistine	n.	A bailiff.
philistine	n.	A person deficient in liberal culture and refinement; one without appreciation of the nobler aspirations and sentiments of humanity; one whose scope is limited to selfish and material interests.
philistine	a.	Of or pertaining to the Philistines.
philistine	a.	Uncultured; commonplace.
philistinism	n.	The condition, character, aims, and habits of the class called Philistines. See Philistine, 3.
phillipsite	n.	A hydrous silicate of aluminia, lime, and soda, a zeolitic mineral commonly occurring in complex twin crystals, often cruciform in shape; -- called also christianite.
phillygenin	n.	A pearly crystalline substance obtained by the decomposition of phillyrin.
phillyrea	n.	A genus of evergreen plants growing along the shores of the Mediterranean, and breading a fruit resembling that of the olive.
phillyrin	n.	A glucoside extracted from Phillyrea as a bitter white crystalline substance. It is sometimes used as a febrifuge.
philo-		A combining form from Gr. fi`los loving, fond of, attached to; as, philosophy, philotechnic.
philogynist	n.	A lover or friend of women; one who esteems woman as the higher type of humanity; -- opposed to misogynist.
philogyny	n.	Fondness for women; uxoriousness; -- opposed to misogyny.
philohellenian	n.	A philhellenist.
philologer	n.	A philologist.
philologian	n.	A philologist.
philologic	a.	Of or pertaining to philology.
philological	a.	Alt. of Philologic
philologist	n.	One versed in philology.
philologize	v. i.	To study, or make critical comments on, language.
philologue	n.	A philologist.
philology	n.	Criticism; grammatical learning.
philology	n.	The study of language, especially in a philosophical manner and as a science; the investigation of the laws of human speech, the relation of different tongues to one another, and historical development of languages; linguistic science.
